0,,"覚者さま、
近くに何かありそうです、ご確認を","
Arisen,
there may aught nearby. Let's investigate.",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,130
0,,"覚者さま、あなたにお仕えしてきたおかげで
私の意思疎通力が上がりました！","
Dear Arisen, thanks to my service to you, my
communication skills have improved!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,76
0,,覚者さま、お帰りなさいませ,"
Welcome back, Master!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,79
0,,覚者さま、お見事です,"
Good work, Arisen!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,7
0,,覚者さま、ご無事で戻られて何よりです,"
Arisen,
it's a relief that you have returned safely",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,80
0,,覚者さま、エリア探索より戻りました,"
Arisen,
I have returned from exploring the area.",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,58
0,,覚者さま、今日は私から戦技のご提案があります！,"
Arisen, today I have a proposal
for a warfare technique!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,75
0,,覚者さま、今日は私から髪型のご提案があります！,"
Arisen,
I have a hair style suggestion for you today!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,77
0,,覚者さま、冒険のご準備ですか？,"
Arisen,
are you prepared for an adventure?",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,50
0,,覚者さま、大丈夫ですか！,"
Arisen!
Are you alright?",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,89
0,,覚者さま、戦術育成などいかがですか？,"
Arisen,
how about some tactical training?",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,135
0,,"覚者さま、新しい家財を入手されたのですね！
一層快適になりそうです！","
Arisen,
I see that you have acquired new household goods! 
It will become even more comfortable!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,78
0,,"覚者さま、新たなる力を身につけるため
ご相談があります","
Arisen,
I have a matter to discuss with you
in order to acquire a new power.",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,150
0,,覚者さま、新たな特技を閃きました！,"
Arisen, 
I've got a new Special Skill up my sleeve!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,123
0,,覚者さま、私はあなたと共に――！,"
Master, I am with you!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,71
0,,"覚者さま、私を冒険に同行させて下さい　
あなたをサポートさせていただきます","
Arisen, 
allow me to accompany you on your adventures.
I will be happy to support you!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,152
0,,"覚者さま、貴方のおかげで
新たな力を身につけることができました
改めてあなたをサポートさせていただきます","
Thanks to you, Master,
I have gained new strength.
I will support you once again!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,151
0,,逃さない！,"
You won't get away!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,45
0,,避けます！,"
Avoiding it!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,141
0,,部屋の模様替え、気分転換になりますね,"
It's a nice change of pace, a room makeover.",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,57
0,,部屋の雰囲気が変わりましたね,"
The atmosphere of the room has changed.",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,56
0,,長くお戻りにならず、心配いたしました――,"
I was worried
when you didn't return for awhile.",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,81
0,,闇が弱点です！,"
'Tis weak to darkness!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,147
0,,隙ができました！ チャンスです！,"
An opportunity arises,
now's our chance!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,93
0,,雇われたポーンから、特技を学びました！,"
I learned the Special Skill
from the hired Pawn!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,124
0,,雷が弱点です！,"
'Tis weak to lightning!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,145
0,,頑張って下さい！,"
Do your best, ser!",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,90
0,,<COL B6FF01>《剛化》ありったけの力で――攻撃します！</COL>,"
<COL B6FF01>《Harden》
This attack will be with all the force I can muster!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,107
0,,<COL B6FF01>《剛化》敵を倒すことに集中します！</COL>,"
<COL B6FF01>《Harden》
Concentrate on defeating the enemies!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,106
0,,<COL B6FF01>《守護》守りを固めました！　皆で攻撃を！</COL>,"
<COL B6FF01>《Protection》
Strengthening our defense! Everyone, attack!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,120
0,,<COL B6FF01>《守護》敵の攻撃、しばらく我慢できるはず！</COL>,"
<COL B6FF01>《Protection》
We should be able to withstand the enemy's attack for a while!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,121
0,,<COL B6FF01>《柔化》弱体化させて敵の能力を下げます</COL>,"
<COL B6FF01>《Weaken》
Debilitating the enemy's abilities!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,112
0,,<COL B6FF01>《柔化》状態異常、頑張りますから！</COL>,"
<COL B6FF01>《Weaken》
Right now, I'll just do my best!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,113
0,,<COL B6FF01>《無恐》今ならどんな攻撃も、怖くない！</COL>,"
<COL B6FF01>《Fearless》
I'm not afraid of any attack now!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,116
0,,<COL B6FF01>《無恐》敵の攻撃、耐え抜いてみせます！</COL>,"
<COL B6FF01>《Fearless》
I will endure the enemy's attack!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,117
0,,<COL B6FF01>《特技》本当の力を、解放します！</COL>,"
<COL B6FF01>《Special Skill》
Unleashing my true power!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,103
0,,<COL B6FF01>《特技》流れを変えるなら――いまだ！</COL>,"
<COL B6FF01>《Special Skill》
If you want to turn the tide, now is the time!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,105
0,,<COL B6FF01>《特技》覚者さま、ぜ、全力でいきます――</COL>,"
<COL B6FF01>《Special Skill》
Ser, let's go with all our strength...!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,104
0,,<COL B6FF01>《癒活》だ、大丈夫です、立て直します！</COL>,"
<COL B6FF01>《Restoration》
It's okay, I'll heal us!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,111
0,,<COL B6FF01>《癒活》癒しの力で、支えます！</COL>,"
<COL B6FF01>《Restoration》
I'll support you with the power of healing!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,110
0,,<COL B6FF01>《蘇生》自分がお助けします！　覚者さま――！</COL>,"
<COL B6FF01>《Resurrection》
I'll aid you, Arisen...!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,122
0,,<COL B6FF01>《重化》て、敵の体勢を崩します！</COL>,"
<COL B6FF01>《Heavy》
Disrupt the enemy's position!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,109
0,,<COL B6FF01>《重化》見ててください、敵を倒れさせます！</COL>,"
<COL B6FF01>《Heavy》
Watch me, I will make the enemy fall!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,108
0,,<COL B6FF01>《集中》あんなやつ、この魔力で！</COL>,"
<COL B6FF01>《Concentration》
With all my magick, I'll destroy that thing!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,114
0,,<COL B6FF01>《集視》こ、こらー！　こっちだぞー！</COL>,"
<COL B6FF01>《Attraction》
Hey, over here! Come this way!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,119
0,,<COL B6FF01>《集視》ま、前に、出ます――！</COL>,"
<COL B6FF01>《Attraction》
I'll take point...!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,118
0,,あ、あれと戦うなんて――,"
W...we couldn't possibly
be fighting that thing...!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,19
0,,あ、お休みなさい、覚者さま,"
Ah, good night, Arisen.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,54
0,,あ、もしかしてお出かけですか？,"
Ah,
are you possibly heading out, ser?",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,68
0,,ああ――力が、抜けていく――,"
Ah... I'm losing strength...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,24
0,,ああ――緊張しましたぁ,"
Ah... I was so nervous!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,29
0,,ああっ、もうっ！,"
Ah, geez!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,45
0,,あっ、あそこに！,"
O-over there!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,16
0,,あっ、敵に隙ができました！,"
Ah, an opportunity!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,93
0,,あの――この辺り、何だか気になります,"
Um...
There's something curious in this area.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,130
0,,あの――誰か、来たみたいです,"
Um...
I think someone's here.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,6
0,,あの、お会いできて光栄です,"
Erm, it's an honor to meet you.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,137
0,,あの、お出かけですか？　良ければお供を――,"
Um, are you going out?
If you don't mind, let me accompany you...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,51
0,,あの、この前他の覚者さまがこの服装を褒めてくださいました,"
Erm, the other day,
another Arisen complimented me on this attire.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,74
0,,あの、そこに修練敵が――,"
Erm, there's a training enemy out there--",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,126
0,,あのう、どうかしましたか？,"
Umm, what's the matter?",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,70
0,,あの敵は――ま、まずいかも――,"
This foe...
It might be troublesome...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,20
0,,あまり見ない敵がいます、どうしますか――？,"
There are enemies
you don't see very often,
how shall we proceed...?",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,132
0,,"ありがとうございました――
身に付けた力で、もっと覚者さまに
頼っていただけるように、頑張ります――","
Thank you very much...
I will work hard so that you, Arisen,
will be able to rely on me more
with the power I have acquired.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,151
0,,い、今行きますから！,"
I... I'm going now!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,87
0,,いい加減に！,"
Enough is enough!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,44
0,,うう、不安です――,"
Ugh, I'm worried...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,33
0,,うまくやれるかどうか――,"
I wonder if I can do it well...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,4
0,,うわぁっ,"
Wah!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,141
0,,うわあっ、だ、誰かっ！,"
Argh...
S-someone, please!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,23
0,,うん――,"
Yeah...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,47
0,,うーん、美味しくできますように――,"
I hope it turns out delicious...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,62
0,,えっと――ん――、あ、そっか――,"
Um... Ah, I see...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,60
0,,えっ！？　そんな、無理――,"
Huh!?
That, I can't...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,49
0,,え？　――か、覚者さま！？,"
Eh? ...A-Arisen!?",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,37
0,,お、怒ってるみたいです！　気を付けてください！,"
It looks furious!
Please be careful!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,91
0,,お役に立てるかどうか――,"
I hope I can be of assistance...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,0
0,,お疲れでしたら休まれた方が――,"
If you're tired,
you should get some rest.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,52
0,,"か、覚者さま――もっとお役にたてるように
１つお願いがあるんです――","
I'd like to be of more help to you, Arisen.
I have but one favor to ask...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,150
0,,か、覚者さま、この敵は珍しいやつです,"
M-master, this enemy is a rare one.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,133
0,,が、頑張って！,"
G-good luck!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,41
0,,こ、このままでは――,"
A-as it stands...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,34
0,,このっ！,"
You little...!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,43
0,,このスキルなら、きっと――,"
With these skills, I'm sure...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,65
0,,"この前、他の覚者さまの元でクラフトのお手伝いをしました
うまく出来ていたらいいんですけど――","
The other day,
I helped another Arisen with a craft.
I hope it went well.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,72
0,,この大技で――決めますッ！,"
I will decide this with a big move!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,102
0,,この装備に見合うような働きをしないと,"
We need to work to match this equipment.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,64
0,,この辺りにジョブ修練敵がいるみたいです――,"
There seems to be
a job training enemy in this area...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,125
0,,この近く――貴重な宝物がありそうです――,"
There seems to be valuable treasure nearby.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,128
0,,"この間、他の覚者さまのお供をしました。
緊張したけど、頑張ったつもりです","
The other day,
I accompanied another Arisen.
I was nervous, but I tried my best.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,73
0,,これ、なんでしょうか――,"
I wonder what this could be...?",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,134
0,,これで少しは,"
Here's a little more.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,39
0,,こんな自分でも、やれた！,"
Even I could do it!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,8
0,,ご、ご一緒できて感激です,"
I...I'm so grateful that we can be together.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,2
0,,ご無事で本当に良かったです,"
I am so glad you are safe.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,30
0,,た、助かりました,"
Thank you very much for your help!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,21
0,,たまには、こうしてゆっくりするのもいいですね,"
Sometimes it's nice to relax like this.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,67
0,,つ、疲れましたね,"
I've tuckered myself out...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,28
0,,できたらお供を――,"
If possible, bring a companion...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,1
0,,どうか、旅が成功しますように――,"
May our journey find success.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,5
0,,どこまで行くんでしょう,"
I wonder, how far will we go?",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,15
0,,な、仲間の使った特技――覚えました！,"
I... learned a special skill 
used by my friends... Arisen!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,124
0,,なんとかなりましたね,"
We managed to do that, didn't we?",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,7
0,,は、はい。なんでしょう？,"
Y...yes?
What is it?",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,69
0,,は、早く回復しないと！,"
If you don't recover soon...!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,36
0,,はぁ、ご無事で安心しました,"
Hah, I'm so relieved you're okay.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,80
0,,ふぅ、ここは安心できます,"
Phew, we should be safe here.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,85
0,,ふふ――ゆっくりしていってくださいね,"
Hehe...
Take all the time you need, ser.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,136
0,,ふふ、模様替えって楽しいです,"
Hehe, redecorating is fun!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,57
0,,まだ、諦めないで――！,"
Don't give up just yet...!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,90
0,,もう、もうギリギリ――,"
I'm already at my limit...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,35
0,,もう、もうダメかも――,"
I cannot hold on much more...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,25
0,,もっと――もっと、覚者さまのお役に立ちたいです,"
I want to be more helpful to you, ser...
much more than I am now!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,71
0,,や、やってみます！,"
L...let me try!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,138
0,,やった！　これできっと――,"
I did it!
With this, I'm sure...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,12
0,,やっぱりこの部屋に戻るとほっとしますね,"
I'm still relieved to be back in this room.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,83
0,,りょ、了解,"
R...roger.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,48
0,,"わ、ありがとうございます！
あの、頑張ります――！","
Wow, thank you very much!
Um, I'll do my best!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,63
0,,わかりました――,"
I understand...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,139
0,,んん、ここは、なにかありそうです――,"
Hm?
There might be something nearby...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,131
0,,んん、力を溜めて――！,"
Nngh, gathering strength...!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,101
0,,ダ、ダウンしたみたいです！　いきましょう！,"
It...it's down!
Let's go!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,94
0,,上手く扱えるといいんですけど,"
I hope I can handle it well.",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,66
0,,不気味だけど、覚者さまと一緒なら――,"
It feels uncanny,
but with the Arisen...",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,149
0,,今回のエリア探索、中々良い成果を上げられました！,"
We achieved very good results
in this area exploration!",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,59
