"0","","ワンダラーズアーマー","Wanderer's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13260"
"0","","ワンダラーズアーマー","Wanderer's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13261"
"0","","ワンダラーズアーマー","Wanderer's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13262"
"0","","ドラッヘンシュッペ","Drachenschuppe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13263"
"0","","ドラッヘンシュッペ","Drachenschuppe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13264"
"0","","ドラッヘンシュッペ","Drachenschuppe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13265"
"0","","ドラッヘンシュッペ","Drachenschuppe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13266"
"0","","ドラッヘンシュッペ","Drachenschuppe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13267"
"0","","シルバーロリカ","Silver Lorica","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13268"
"0","","シルバーロリカ","Silver Lorica","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13269"
"0","","シルバーロリカ","Silver Lorica","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13270"
"0","","シルバーロリカ","Silver Lorica","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13271"
"0","","シルバーロリカ","Silver Lorica","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13272"
"0","","コンバットガード","Combat Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13273"
"0","","コンバットガード","Combat Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13274"
"0","","コンバットガード","Combat Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13275"
"0","","コンバットガード","Combat Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13276"
"0","","コンバットガード","Combat Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13277"
"0","","ハントマンジャケット","Huntsman Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13278"
"0","","ハントマンジャケット","Huntsman Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13279"
"0","","ハントマンジャケット","Huntsman Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13280"
"0","","ハントマンジャケット","Huntsman Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13281"
"0","","ハントマンジャケット","Huntsman Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13282"
"0","","ベイグラントアーマー","Vagrant Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13283"
"0","","ベイグラントアーマー","Vagrant Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13284"
"0","","ベイグラントアーマー","Vagrant Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13285"
"0","","ベイグラントアーマー","Vagrant Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13286"
"0","","ベイグラントアーマー","Vagrant Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13287"
"0","","バガボンドアーマー","Vagabond Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13288"
"0","","バガボンドアーマー","Vagabond Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13289"
"0","","バガボンドアーマー","Vagabond Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13290"
"0","","バガボンドアーマー","Vagabond Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13291"
"0","","バガボンドアーマー","Vagabond Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13292"
"0","","ビーストバデッド","Beast Padding","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13293"
"0","","ビーストバデッド","Beast Padding","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13294"
"0","","ビーストバデッド","Beast Padding","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13295"
"0","","ビーストバデッド","Beast Padding","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13296"
"0","","ビーストバデッド","Beast Padding","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13297"
"0","","パイレーツジャケット","Pirate's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13298"
"0","","パイレーツジャケット","Pirate's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13299"
"0","","パイレーツジャケット","Pirate's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13300"
"0","","パイレーツジャケット","Pirate's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13301"
"0","","パイレーツジャケット","Pirate's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13302"
"0","","スケイルジャケット","Scale Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13303"
"0","","スケイルジャケット","Scale Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13304"
"0","","スケイルジャケット","Scale Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13305"
"0","","スケイルジャケット","Scale Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13306"
"0","","スケイルジャケット","Scale Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13307"
"0","","レイダースジャケット","Raider's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13308"
"0","","レイダースジャケット","Raider's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13309"
"0","","レイダースジャケット","Raider's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13310"
"0","","レイダースジャケット","Raider's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13311"
"0","","レイダースジャケット","Raider's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13312"
"0","","ハードスキンアーマー","Hard Skin Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13313"
"0","","ハードスキンアーマー","Hard Skin Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13314"
"0","","ハードスキンアーマー","Hard Skin Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13315"
"0","","ハードスキンアーマー","Hard Skin Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13316"
"0","","ハードスキンアーマー","Hard Skin Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13317"
"0","","フェイスジャケット","Faith Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13318"
"0","","フェイスジャケット","Faith Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13319"
"0","","フェイスジャケット","Faith Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13320"
"0","","フェイスジャケット","Faith Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13321"
"0","","フェイスジャケット","Faith Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13322"
"0","","スピリットガード","Spirit Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13323"
"0","","スピリットガード","Spirit Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13324"
"0","","スピリットガード","Spirit Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13325"
"0","","スピリットガード","Spirit Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13326"
"0","","スピリットガード","Spirit Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13327"
"0","","ブラックバートジャケット","Black Bart's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13328"
"0","","ブラックバートジャケット","Black Bart's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13329"
"0","","ブラックバートジャケット","Black Bart's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13330"
"0","","ブラックバートジャケット","Black Bart's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13331"
"0","","ブラックバートジャケット","Black Bart's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13332"
"0","","伊達男のジャケット","Dandy's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13333"
"0","","伊達男のジャケット","Dandy's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13334"
"0","","伊達男のジャケット","Dandy's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13335"
"0","","伊達男のジャケット","Dandy's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13336"
"0","","伊達男のジャケット","Dandy's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13337"
"0","","エンシャントジャケット","Ancient Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13338"
"0","","エンシャントジャケット","Ancient Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13339"
"0","","エンシャントジャケット","Ancient Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13340"
"0","","エンシャントジャケット","Ancient Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13341"
"0","","エンシャントジャケット","Ancient Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13342"
"0","","オールドエイジジャケット","Old Age Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13343"
"0","","オールドエイジジャケット","Old Age Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13344"
"0","","オールドエイジジャケット","Old Age Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13345"
"0","","オールドエイジジャケット","Old Age Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13346"
"0","","オールドエイジジャケット","Old Age Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13347"
"0","","バッカニアジャケット","Buccaneer's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13348"
"0","","バッカニアジャケット","Buccaneer's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13349"
"0","","バッカニアジャケット","Buccaneer's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13350"
"0","","バッカニアジャケット","Buccaneer's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13351"
"0","","バッカニアジャケット","Buccaneer's Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13352"
"0","","ジャッカルアーマー","Jackal Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13353"
"0","","ジャッカルアーマー","Jackal Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13354"
"0","","ジャッカルアーマー","Jackal Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13355"
"0","","ジャッカルアーマー","Jackal Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13356"
"0","","ジャッカルアーマー","Jackal Armor","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13357"
"0","","アミレックジャケット","Amilec Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13358"
"0","","アミレックジャケット","Amilec Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13359"
"0","","アミレックジャケット","Amilec Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13360"
"0","","アミレックジャケット","Amilec Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13361"
"0","","アミレックジャケット","Amilec Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13362"
"0","","ルベドジャケット","Rubedo Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13363"
"0","","ルベドジャケット","Rubedo Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13364"
"0","","ルベドジャケット","Rubedo Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13365"
"0","","ルベドジャケット","Rubedo Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13366"
"0","","ルベドジャケット","Rubedo Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13367"
"0","","スパーナルジャケット","Supernal Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13368"
"0","","スパーナルジャケット","Supernal Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13369"
"0","","スパーナルジャケット","Supernal Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13370"
"0","","スパーナルジャケット","Supernal Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13371"
"0","","スパーナルジャケット","Supernal Jacket","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13372"
"0","","ロードオブストライダー","Lord of Strider","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13373"
"0","","ロードオブストライダー","Lord of Strider","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13374"
"0","","ロードオブストライダー","Lord of Strider","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13375"
"0","","ロードオブストライダー","Lord of Strider","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13376"
"0","","ロードオブストライダー","Lord of Strider","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13377"
"0","","セイクリッドローブ","Sacred Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13378"
"0","","セイクリッドローブ","Sacred Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13379"
"0","","セイクリッドローブ","Sacred Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13380"
"0","","セイクリッドローブ","Sacred Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13381"
"0","","セイクリッドローブ","Sacred Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13382"
"0","","シャーマンローブ","Shaman's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13383"
"0","","シャーマンローブ","Shaman's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13384"
"0","","シャーマンローブ","Shaman's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13385"
"0","","シャーマンローブ","Shaman's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13386"
"0","","シャーマンローブ","Shaman's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13387"
"0","","オーシャンローブ","Ocean Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13388"
"0","","オーシャンローブ","Ocean Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13389"
"0","","オーシャンローブ","Ocean Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13390"
"0","","オーシャンローブ","Ocean Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13391"
"0","","オーシャンローブ","Ocean Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13392"
"0","","ウィルムズイデア","Wyrm's Idea","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13393"
"0","","ウィルムズイデア","Wyrm's Idea","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13394"
"0","","ウィルムズイデア","Wyrm's Idea","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13395"
"0","","ウィルムズイデア","Wyrm's Idea","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13396"
"0","","ウィルムズイデア","Wyrm's Idea","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13397"
"0","","ソーサラーコート","Sorcerer's Coat","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13398"
"0","","ソーサラーコート","Sorcerer's Coat","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13399"
"0","","ソーサラーコート","Sorcerer's Coat","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13400"
"0","","ソーサラーコート","Sorcerer's Coat","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13401"
"0","","ソーサラーコート","Sorcerer's Coat","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13402"
"0","","コンバットローブ","Combat Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13403"
"0","","コンバットローブ","Combat Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13404"
"0","","コンバットローブ","Combat Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13405"
"0","","コンバットローブ","Combat Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13406"
"0","","コンバットローブ","Combat Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13407"
"0","","ベルウェザーローブ","Bellwether Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13408"
"0","","ベルウェザーローブ","Bellwether Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13409"
"0","","ベルウェザーローブ","Bellwether Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13410"
"0","","ベルウェザーローブ","Bellwether Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13411"
"0","","ベルウェザーローブ","Bellwether Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13412"
"0","","エルダーズローブ","Elder's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13413"
"0","","エルダーズローブ","Elder's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13414"
"0","","エルダーズローブ","Elder's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13415"
"0","","エルダーズローブ","Elder's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13416"
"0","","エルダーズローブ","Elder's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13417"
"0","","シニアコート","Senior's Coat","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13418"
"0","","シニアコート","Senior's Coat","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13419"
"0","","シニアコート","Senior's Coat","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13420"
"0","","シニアコート","Senior's Coat","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13421"
"0","","シニアコート","Senior's Coat","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13422"
"0","","ウィザードローブ","Wizard's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13423"
"0","","ウィザードローブ","Wizard's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13424"
"0","","ウィザードローブ","Wizard's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13425"
"0","","ウィザードローブ","Wizard's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13426"
"0","","ウィザードローブ","Wizard's Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13427"
"0","","プレシャスローブ","Precious Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13428"
"0","","プレシャスローブ","Precious Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13429"
"0","","プレシャスローブ","Precious Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13430"
"0","","プレシャスローブ","Precious Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13431"
"0","","プレシャスローブ","Precious Robe","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","13432"
